,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
314,31 likes,8 images,"Giant Contend 3 Road Bike Bicycle (M Size, 171-181cm)",750,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",,N,NA,NA,Y,Pasir Ris East Community Club,1.36814392,103.95923112,brytan555,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,138,https://www.carousell.sg/p/giant-contend-3-road-bike-bicycle-m-size-171-181cm-1240566152/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-SG-OUHu5bFS2HW0&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1734
316,4 likes,5 images,Dual Bicycle Rack,45 55,Lightly used,Meetup,3 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Lightly used dual bicycle rack. Used to store my son’s balancer bike.

✅ Effective use of small space
✅ Remarkable durability
✅ High strength steel pipe
✅ Easy to instal
✅ Made in Korea",N,NA,NA,Y,Damai LRT Station (PE7),1.40522878,103.90858887,ccatabay,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,27,https://www.carousell.sg/p/dual-bicycle-rack-1229112348/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6tLs0oWl9wP6QH7C&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1857
317,46 likes,9 images,Specialized Gravel bike,"1,350",Brand new,Meetup,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Gravel bike
still look like new
9.9-10.00
specialized pedal
specialized water bottel 
specialized seat pole
specialized seat ",N,NA,NA,Y,Jurong West,1.34471658,103.7055825,kokrhun85,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,4.0,4,https://www.carousell.sg/p/specialized-gravel-bike-1238731456/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PkeVFY9vEcrIDG9U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2297
318,396 likes,5 images,Carbon Wheelset R36 hub 50mm 700c rim brake ceramic road bike wheels,550,Brand new,Meetup,2 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Brand new Carbon Clincher Rim brake Wheelset Ceramic (ready stock)
Made in Taiwan. T700 Toray Carbon fibre
50mm deep and 25mm width. Tested true and smooth. 
Lightweight at 1597gram a pair. 
Powerway R36 straight pull and carbon ceramic freehub. Compatible with shimano 9/10/11 speed. 
Aero flat spokes

Comes with skewers and carbon brake pads. 
6 months warranty for wheel trueness and factory defects. 

Can provide the following services:
1) 25mm Continental GP5000 tires (additional $145+ 24 inner tubes + 20 installation)
2) Can help to swap cassette over Free of charge. 
3) Viewing welcome. No obligation. 

Customisation available. Different Depth (38mm/60mm/88mm), width, colour and decal. DM for more info. ",N,NA,NA,Y,Bidadari Park Drive,1.336984,103.872264,maxixmus11,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,208,https://www.carousell.sg/p/carbon-wheelset-r36-hub-50mm-700c-rim-brake-ceramic-road-bike-wheels-1060823023/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=hVU9bxzo7O6aHURa&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1466
319,4 likes,10 images,Liv langma advance disc brakes(XS),"2,000",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","First owner: Liv Langma advance size XS ladies rider. (Frame only), without wheelset. 

Bought at Tay Junction ubi

Full ultegra groupset R8000
-Shimano ultegra Crankarm 165
-Shimano ultegra cassette 11-30T
-Shimano ultegra Crankset 50-34T 
-Shimano ultegra Shifters lever (Left/Right)
-Shimano ultegra brake caliper
-Jagwires cable's 
-KMC Chain 11S (EL)

*Bought last year, September 2022
*Rode about 2000km
*Self doing maintenance 

***Frame have light paint peel off due to bike drop, but did not affect the frame).***

some light scratches on the derailleur, due to parking and bike dropped.

No wheelset is provided.

>>>Fully maintenance and clean bike before hanging to next owner<<<.

***Warranty Paper will be hangover to the next owner***",N,NA,NA,Y,West Coast Road,1.30493535,103.76228965,Buyingselling,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.7,31,https://www.carousell.sg/p/liv-langma-advance-disc-brakes-xs-1237948277/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=EO-DMEZWhyGo9GoT&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2585
320,16 likes,6 images,Raleigh 700c(ENTRY BIKE) read desc,250,Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","FRAME: Aluminum alloy frame
FORK: Steel fork 
SEATPOST: Aluminum alloy seatpost
SADDLE: Race saddle
HEADSET: Aluminum alloy steerer
SHIFTER: L-TWOO
FRONT DERAILER: L-TWOO
REAR DERAILER: L-TWOO
SPEED: 27 speed
RIM: Aluminum alloy rim
BRAKE: PURK mechanical disc brake
WHEELS: 30mm Aluminum alloy wheelset
CRANKSET: Prowheel
TIRE: Compass 700Cx23
WEIGHT: 14kg

OFFER ME",N,NA,NA,Y,Blk 661 Choa Chu Kang Crescent,1.40079724,103.75111986,deliconsum36014,Joined 9 months ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/raleigh-700c-entry-bike-read-desc-1229143954/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=GQOrMrQJQ-YAUHog&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1110
321,15 likes,4 images,Marin road bike,850,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Selling my Marin road bike.Used only 5 times and barely and dents,scratches or paint chips.Selling at $850 able to nego but not too low.Reason is no time to ride ",N,NA,NA,Y,Braddell MRT Station (NS18)Toa Payoh MRT Station (NS19)See 4+ locations,1.34074232,103.84701987,oem_gambler,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,4.9,21,https://www.carousell.sg/p/marin-road-bike-1241920251/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=FJT3StX2wQq4rthn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1262
322,Like,3 images,公路车,550,Like new,Meetup,2 days ago,Road Bikes,Posted,Used once or twice. As good as new.,台湾牌子,N,NA,NA,Y,Block 105 Henderson Crescent,1.29024299,103.82284027,semkeong,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/公路车-1244057186/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=SVxlLDXiQpXS6wqS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=286
323,45 likes,10 images,Benotto Vintage Steel Road Bike - early ‘80s,"1,980",Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"
Frame: Columbus Steel
Fork: Original Benotto with Chrome Treatment
Seat Tube C/C: 50 cm
Top Tube C/C: 51 cm
Front/Rear Derailleur: Campagnolo Victory
Shifters: Campagnolo Victory
Brake Calipers: Campagnolo Victory
Crankset: Campagnolo 52/42
Skewer: Campagnolo Victory
Wheelset: Clincher Wheels
Rims: Mavic M2 700C
Hubs: Campagnolo Super Record
Tires: Michelin Axial Tires
HandleBar: Cinelli
Headset Ofmega
Seat Post: Campagnolo

Original Paintwork, but still looks pristine n solid, a little kinks & dinks which is normal after 40+ yrs history. The Bike is thoroughly cleaned, serviced and in tip-top working condition. Parts like Cable, Handlebar Tape, Brake Pad and Seat were new. Selling at a good price. Slight Nego👌 ",N,NA,NA,Y,Kembangan MRT Station (EW6),1.32101733,103.91308243,mtltan,Joined 4 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/benotto-vintage-steel-road-bike-early-‘80s-1229225461/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6tLs0oWl9wP6QH7C&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1849
324,3 likes,1 image,Xtreme Bike,50,Heavily used,Meetup,3 weeks ago,Road Bikes,Posted,Has obvious signs of use or defects.,Still can use but theres rust and flat tyres . Will wash if willing to buy,N,NA,NA,Y,Tampines MRT Station (EW2/DT32),1.35350085,103.94510601,ahmadhariz606,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,3,https://www.carousell.sg/p/xtreme-bike-1239249611/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=kvvAdmVCNyg10WcJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2133
325,2 likes,2 images,2 bicycle,650,Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","650 for 2 bike
350 for 1 bike
both need to put air in the tire due to long time never been used",N,NA,NA,Y,Toa Payoh310080,1.33520458,103.8483377,LimeMile34,Joined 3 years ago,NA,Verified,NA,NA,NA,5.0,3,https://www.carousell.sg/p/2-bicycle-1238979550/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XOcjX40NGTj-vB1y&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2228
326,10 likes,2 images,Rapha EF,75,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Only wearing not more than 5 times .
Size M
Check other listings for some other jersey ",N,NA,NA,Y,Ocean Wash 24H Laundromat,1.425938,103.82801,smileguy83,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,4.9,399,https://www.carousell.sg/p/rapha-ef-1240692483/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-SG-OUHu5bFS2HW0&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1727
327,Like,5 images,Road Bike,320,Brand new,Meetup,4 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"selling this bicycle,because want to buy new one,this buy one month aroud only,all the things is new,front 3 gear,rear 7 gear,condition very like new,colour is matte black blue,if interest can come my block see and cheack",N,NA,NA,Y,"Blk 3, Bedok South Avenue 1",1.321496,103.933273,KinoLiew,Joined 8 months ago,Very Responsive,Verified,NA,NA,NA,5.0,8,https://www.carousell.sg/p/road-bike-1243743837/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CvJepVtJ5-n6lyez&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=431
328,4 likes,8 images,"Cervélo P2, Carbon","1,850",Like new,Meetup,2 weeks ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Cervélo P2
Excellent Condition

Shimano Ultegra :-
Front Derailleur
Rear Derailleur 
Crankset 
Brake Caliper 

- SRAM gear shifter 
- Shimano RS520 rim
- Vittoria Rubino Pro tyres 

Please see my listings for more bicycle options or contact us at 88111796 for more information 

Welcome to view and for test ride at Lipo building, 621 Aljunied Rd #07-07",N,NA,NA,Y,Lipo Building,1.32506834,103.87976789,simple.bicycles,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,806,https://www.carousell.sg/p/cervélo-p2-carbon-1239053022/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=N9Fm4bT6sWVUFmqt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1611
329,13 likes,2 images,Polygon Strattos S7D 2021,"1,350",Well used,Meetup,4 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,"WTS
Able to Nego 
Got some chips 
Size:M(168-176)
Brought from rodalink
RTP:$2499

Crankset change from 2x to 1x 
The 105 crankset and derailleur will be given
Pedals,bottle,computer and lights are not included 

Specs:
Shifter
SHIMANO 105 ST-R7020, 2x11-SPEED DUAL CONTROL LEVER
Crank
SHIMANO 105 FC-R7000 50/34T, CRANK ARM: 170mm (XXS-L), 172.5mm (XL-XXL)
Cassette
SHIMANO 105 CS-R7000 11-30T
Rear Derailleur
SHIMANO 105 RD-R7000-SS DIRECT ATTACH
BB
SHIMANO BB-RS500-PB
Chain
KMC X11-1

Saddle
ENTITY FLUX2, Cr-Mo Ø 7mm
Seatpost
ENTITY XPERT ALLOY, 27.2 X 350mm, Offset: 15mm
Handlebar
ENTITY XPERT ALLOY, W: 400mm (XXS, XS, S) / 420mm (M, L) / 440mm (XL, XXL), BB: 31.8mm, R/D: 125mm, B/R: 70mm
Handlestem
ENTITY XPERT ALLOY, EXT: 90mm (XXS, XS, S) / 100mm (M, L) / 110mm (XL, XXL), BB: 31.8mm, R/D: 10degree
Headset
ZERO STACK (ZS) SEALED BEARING FOR OS HEAD TUBE, IS 52/28.6 | IS 52/40

Wheel Set
ENTITY XL3 DISC W/ TUBELESS RIM TAPE
Wheel Size
ENTITY XL3 DISC W/ TUBELESS RIM TAPE
Tire

Rim
622-19 24H FOR TYRE 622-28/62 DISC TUBELESS READY
Hub
F: ALLOY THRU AXLE 12x100mm 24H SEALED BEARINGS 6-BOLTS / R: ALLOY THRU AXLE 12x142mm 24H SEALED BEARINGS 6-BOLTS

Brake Lever
SHIMANO 105 ST-R7020
Brake Caliper
SHIMANO 105 BR-R7070 HYDRAULIC
Rotor
TRP TR-29 140mm 6-BOLTS",N,NA,NA,Y,7-eleven @ Ang Mo Kio Ave 4,1.37410553,103.83543554,knslayer,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,4.8,25,https://www.carousell.sg/p/polygon-strattos-s7d-2021-1239131807/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=kvvAdmVCNyg10WcJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2183
330,Like,1 image,Pinarello dogma f disc frameset,"9,500",Brand new,Meetup,4 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Frameset talon ultra bar and italon mount

We never keep stock
We are not shop
We import them
Full payment in advance only
Not sure  please do not purchase",N,NA,NA,Y,singapore,3.077163,101.642144,bicyclestuffs,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,28,https://www.carousell.sg/p/pinarello-dogma-f-disc-frameset-1243733510/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CvJepVtJ5-n6lyez&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=436
331,28 likes,6 images,2014 S-WORKS SWORKS VENGE FRAMESET WITH R8000 SHIMANO ULTEGRA GROUPSET AND BRAND NEW CARBON WHEELSET,"2,888",Like new,Meetup,1 week ago,Road Bikes,Bumped,Used once or twice. As good as new.,"2014 S-WORKS SWORKS VENGE FRAMESET WITH R8000 SHIMANO ULTEGRA GROUPSET AND BRAND NEW CARBON WHEELSET

WTU Verified Carbon Frame
Shimano Ultegra 2 x 11 R8000 (Latest Ultegra) Groupset
Brand New 50MM Super Loud Carbon Wheelset 

Size 56

Selling at $2888

Welcome viewing. Make an Appointment with us now!
Drop by and Save time on texting👍🏼

Contact us @Cycle21adminQ @Cycle21adminJin

Whatsapp us at 
Wa.link/zoc47x

Join the channel for more bicycle
@cycle21exclusive",N,NA,NA,Y,37 Defu Lane 10,1.35227215,103.89140661,cycle21,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,4.9,30,https://www.carousell.sg/p/2014-s-works-sworks-venge-frameset-with-r8000-shimano-ultegra-groupset-and-brand-new-carbon-wheelset-1239807798/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=aN77-fzQlDvWiF2W&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=795
332,Like,5 images,Java siluro 3 [TIAGRA] road bike ,550,Lightly used,Meetup,3 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Java siluro 3 that’s in good condition, recently just went for servicing.
Dm for more info

Shifter: Shimano tiagra ST4700
Fd: Shimano tiagra
Rd: shimano tiagra
 
pasak wheelset",N,NA,NA,Y,Lakeside MRT Station (EW26)Can be discussed. ,1.34438658,103.72055369,cssss.__,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,42,https://www.carousell.sg/p/java-siluro-3-with-tiagra-road-bike-1244490304/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=8
333,16 likes,7 images,standert kreissäge rs team. Size 52,"9,200",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"First owner. Ridden for less than 800km. 

Mixed groupset. 
Front and rear derailleur - Dura Ace Di2 R9170

Crank, shifters & brakes - Ultegra Di2 R8170

Wheelset elite drive 40D tubeless - 1290grams
With Vittoria corsa graphene 28mm tyres

Dead Vinci  carbon stem 100mm with deda superzero carbon handlebar 420mm. Full integrated. No exposed cables. 
Seatpost - Zipp SL speed carbon

Frame is in pristine condition. No scratch and stains. No fall no drop. Taken very good care after each ride. 

Bike weighs about 7.8kg with this setup. Suitable for crit race.  
Size 52cm rider 170cm
Selling due to lack of time to ride. 

Please google the specs of the frame. ",N,NA,NA,Y,Blk 533 pasir ris dr 1,1.37084901,103.9500635,stulut123,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,40,https://www.carousell.sg/p/standert-kreissäge-rs-team-size-52-1241650423/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xtwi_9JPhWIBh-TS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1355
334,5 likes,3 images,Roadbike Raleigh RL880 (MOVING OUT SALE),250,Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Letting go cheap to sell fast!


24 Speed Gear ✅
26 Inch Wheel✅
Raleigh® RL880™ Road Bicycle Bike✅
WEST BIKING™ Hard Plastic Pedals✅
KENDA® Road Tyres✅
 [email protected]  Stem✅
V  [email protected]  Derailleur✅
 [email protected]  40 Road Rims✅
 [email protected]  RL880 Rigid Frame✅
 [email protected]  Trisger Shifters✅
Raleigh® Drop Handlebar✅
 [email protected]  Cable Disc Brakes✅
EC1000 Road Saddle✅",N,NA,NA,Y,Citylights CondominiumKallang MRT Station (EW10),1.30882561,103.86311531,GBSalesSales,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,4.8,36,https://www.carousell.sg/p/roadbike-raleigh-rl880-moving-out-sale-1243835936/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fjjuUJ3Ytehubd9V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=376
