,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
394,73 likes,3 images,<Promo>Brand New Carbon Wheelset 65mm 700x25c CX4/R13 Loud Hub Clincher Disc/Rim Brake Princeton 6560 Gold Sawtooth Undulation,580,Brand new,Meetup,22 hours ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"<Promo>Brand New Carbon Wheelset 65mm 700x25c CX4/R13 Loud Hub Clincher Disc/Rim Brake Princeton 6560 Gold Sawtooth Undulation 
Depth 65mm, Width 25mm Fat Rim
CX4 Disc / R13 Rim Brake Version Loud Hub Aero Flat Spokes
Centerlock Thru-Axle Disc / Quick-Release Skewers Rim
Freehub Compatible With Shimano 8/9/10/11/12spd Cassette/Sram 9/10/11spd Cassette
Wholesales & exports welcome
1 Year Warranty

Price  Disc Brake $680 / Rim Brake $580
Contact  [email protected]  9799 5980
",N,NA,NA,Y,38 Ang Mo Kio Industrial Park II,1.376791,103.865764,LABOBIKE,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,183,https://www.carousell.sg/p/promo-brand-new-carbon-wheelset-65mm-700x25c-cx4-r13-loud-hub-clincher-disc-rim-brake-princeton-6560-gold-sawtooth-undulation-1196326530/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=9AGzrJcfxld7i_vp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=100
395,66 likes,1 image,Canyon Endurace 2021 CF SL 7 R7000 Carbon Wheelset Full Road Bike,"1,800",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","CANYON ENDURACE CF SL 7 2021 R7000 CARBON WHEELS FULL BIKE

•Canyon Endurace CF SL 7 2021 Full Carbon Frameset UCI Approved
•Shimano R7000 105 Full Groupset 11speed with Ltwoo Ceramic Carbon OSPW
•Carbon Wheelset with Continental GP5000 Tyres
•Canyon Cockpit with New Ciclovation Bartape

Like new condition with zero issues
Light & fast, sexy all-black stealth build

Please contact @83315987 if you are interest~!!
",N,NA,NA,Y,Medicus Clinic Jurong West St 42,1.30127117,103.8522386,cl24zy,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,19,https://www.carousell.sg/p/canyon-endurace-2021-cf-sl-7-r7000-carbon-wheelset-full-road-bike-1242977229/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Aekje4yYgcIf2YYl&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=802
396,19 likes,3 images,Decathlon Btwin Riverside 120 Bicycle,100,Well used,Meetup,6 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Works fine and in active use for grocery runs.
Adult size 
No nego on the price.
Priced as per condition, fussy buyers need to do their own due diligence.
Deal weeknights and weekends at Stadium MRT only. ",N,NA,NA,Y,Stadium MRT Station (CC6),1.30278685,103.87532473,ath84,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,54,https://www.carousell.sg/p/decathlon-btwin-riverside-120-bicycle-1243198956/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sP4sXLBUueh80oQj&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=692
397,Like,1 image,Speed road bikes,300,Lightly used,Meetup,2 hours ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.",Speed changeable road bike. Fast & cool . You won’t regret to buy it! ,N,NA,NA,Y,Under Block 227,1.43530144,103.83674594,ray.victor,Joined 1 year ago,NA,Verified,NA,NA,NA,5.0,1,https://www.carousell.sg/p/speed-road-bikes-1244466635/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=9
398,85 likes,6 images,Wilier Filante SLR - Complete Bike Dura Ace R9270,"7,840",Like new,Mailing · Meetup,13 hours ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Lightly used current year model.
Wilier Filante SLR. 
Size M
Red
Include handlebar 101x420


Complete bike include as follow.
Shimano dura ace 12 speed di2 
R9270
170 52/36
11-30
Handlebar 101/420
DT Swiss wheelset
$7840


We are BikeMartSG where we sell premium bicycle products at the most affordable pricing in Singapore.

Address : 140 Sims Avenue, Singapore 387462
Hours : Monday to Saturdays, 12pm to 7.30pm

3. Direct message on our socials (Facebook/Instagram/Carousell)
4. Website : 

",Y,Custom courier S$30,4 working day(s),Y,Bikemart SG Pte. Ltd.,1.314273,103.878864,bikemartsg,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,185,https://www.carousell.sg/p/wilier-filante-slr-complete-bike-dura-ace-r9270-1207764389/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sk5sxkbN7Bz9sqb-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=34
399,5 likes,2 images,Specialized Tarmac SL7 Comp Size 54,"7,800",Like new,Meetup,3 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Testing market for my Size 54 Tarmac. Receipts Available, Authentic. 

Fork is not cut, just fresh from service at BB bike studio 

Specs as follows:
Size 54 
DT Swiss Dicut 1400 50mm deep wheelset 
SRAM Rival AXS FD/RD/Shifters/Cassette 10-30 
SRAM Force AXS Gen 2 Crank 172.5mm 48/35

Shimano Pro Sprint Carbon Stem 105mm +Custom 3D printed spacer 
Prime Primavera Carbon Aero handlebar 40cm

Not a rush sale, but looking at Cervelo S5 disc to complete my dream bike lineup

HMU if you have a Cervelo S5 disc for trade, we can discuss.

No lowballers, returns or refunds ",N,NA,NA,Y,Singapore,1.28966999,103.85006714,alisterrox,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,111,https://www.carousell.sg/p/specialized-tarmac-sl7-comp-size-54-1243906443/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=3uUA59bbuyK4836t&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=307
400,7 likes,4 images,"Van rysel 900 with GP5000 tires , size M , road bike",950,Like new,Meetup,6 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Like new, great beginner bike to see if you like cycling. with a lot of speed, can average 30km/ hr even for beginner. 105 groupset , all other bikes with brands in market will be 3K plus 

Size M fit 165-178cm 

Without GP5000 tires $950
With tires $1000

Pick up at my condo at Great World ",N,NA,NA,Y,Great World,1.29354788,103.83209556,mickeyd722,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,48,https://www.carousell.sg/p/van-rysel-900-with-gp5000-tires-size-m-road-bike-1243205861/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=sP4sXLBUueh80oQj&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=689
401,Like,7 images,"Pre-Owned. Java Mini Velo CL. Carbon Frame, 18 Speed, Shimano Sora, Shimano Hydraulic Brakes, Hollowtech Crankset, 22"" wheels | Thornton @ Queensway Shopping Centre",900,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"𝗣𝗿𝗲-𝗢𝘄𝗻𝗲𝗱
𝗝𝗮𝘃𝗮 𝗠𝗶𝗻𝗶 𝗩𝗲𝗹𝗼 𝗖𝗟 𝗖𝗮𝗿𝗯𝗼𝗻

High end specifications:

18 Speed
Shimano Deraileur 
Shimano Altus Shifter
Shimano Hydraulic Brakes
Hollowtech Crankset 
22"" (451) wheels

The bike was traded in by a customer.

We have thoroughly checked and serviced the bike. It comes with the quality assurance of Thornton Bikes.

𝗧𝗲𝘀𝘁𝗶𝗺𝗼𝗻𝘆

High ratings and kind comments by our customers are testimony to our credibility. We remain committed to exceed your expectations.

See Customer Reviews:

",N,NA,NA,Y,Queensway Shopping CentreThornton Bikes. #02-36B. Opposite the escalator.,1.287386,103.803499,Thornton.Queensway,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,5.0,90,https://www.carousell.sg/p/pre-owned-java-mini-velo-cl-carbon-frame-18-speed-shimano-sora-shimano-hydraulic-brakes-hollowtech-crankset-22-wheels-thornton-queensway-shopping-centre-1242961954/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Aekje4yYgcIf2YYl&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=808
402,1 like,10 images,GIOS Vintage Bike For Sales,"3,500",Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Hi
I m selling my preloved Gios Pro Evolution Road 

RFS : To clear space at home.

Any interested, pls do PM me 

Low baller will be ignore

Thanks",N,NA,NA,Y,Serangoon MRT Interchange (NE12/CC13),1.35069329,103.87341522,toshimoshi,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,310,https://www.carousell.sg/p/gios-vintage-bike-for-sales-1243861628/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=eG6galT9M2-EKoRl&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=338
403,Like,10 images,Vitus Sean Kelly Limited Edition (56cm),"1,099",Well used,Meetup,5 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Components:
High modulus T700 HM-UD carbon frame and fork
Oval concepts handlebar dropbar
truvativ stem
gineyea seatpost clamp
Shimano Tiagra 10 speed groupset with 105 crank (53-39 standard)
Shimano Tiagra rim brakes
68mm BSA Threaded Bottom Bracket
Fulcrum racing 900 wheelsets (with audible loud hubs)
Relatively new tyres: Continental ultra sport III (700x23C)

Online review: 

",N,NA,NA,Y,Bukit Panjang,1.37903116,103.76759347,silentwood,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,57,https://www.carousell.sg/p/vitus-sean-kelly-limited-edition-56cm-1243352341/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=hhUPpkbbiY3QIk1X&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=594
404,115 likes,9 images,Cervelo S5 dura ace di2 eebrakes chris king r45 superbike,"5,800 6,200",Well used,Meetup,5 days ago,Road Bikes,Bumped,Has minor flaws or defects.,"cervelo s5 size 54 in great condition.

bike is build in 2019
no papers. can go to cervelo dealership bikes and bite to authenticate. ($2500 value)
bike just serviced at rocket bike by ivan
duraace 9150 di2 shifters 
duraace 9070 di2 rd and fd and ospw ($2000 value)
latest interface and firmware upgrade to sync with your garmin edge, refer to bike comp picture. junction box hidden neatly under metron 5d handlebar.
11-28 r8000 cassette ($100 value)
rotor 2inpower oval direct mount power meter crank 165mm with q ring($1.5k rtp)
Selle Smp dynamic saddle ($300 value)
Knights composite 65 wheelset lace to chris king r45 hub ($2.5k rtp)
eebrakes calipers ($800 rtp) 
vision metron 5d 110x42 ($800 value)

$10k in build up cost 

di2 charger included

will not entertain stupid question  or lowballer. all genuine parts.

doesn't come with cage or pedal",N,NA,NA,Y,Forest Spring @ Yishun,1.4261653,103.85253,baoie87,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,228,https://www.carousell.sg/p/cervelo-s5-dura-ace-di2-eebrakes-chris-king-r45-superbike-1127667583/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=hhUPpkbbiY3QIk1X&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=588
405,17 likes,9 images,orbea ORCA road bike,"1,700",Well used,Meetup,4 days ago,Road Bikes,Posted,Has minor flaws or defects.,Orbea ORCA( ORbea CArbon) size55/ sram groupset/zipp wheelset/ pirelli tires. view to appreciate,N,NA,NA,Y,Blk 409 Ang Mo Kio Ave 10 Coffeeshop,1.36266818,103.85441839,rey_cyclist,Joined 4 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,12,https://www.carousell.sg/p/orbea-orca-road-bike-1243693210/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=RUxXEiO5L3yrv6sn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=431
406,37 likes,5 images,Cannondale CAAD10,"1,100",Like new,Meetup,2 months ago,Road Bikes,Posted,Used once or twice. As good as new.,"Size: 50
Weight. 8kg
Frame: CAAD 10
Group set: Shimano Utegra 105",N,NA,NA,Y,Dakota MRT Station (CC8),1.30830554,103.8885741,wenderful,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,4.7,13,https://www.carousell.sg/p/cannondale-caad10-1232868525/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UnrXlG_3uMNFYsMg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=146
407,4 likes,1 image,Road bicycle,400,Heavily used,Meetup,2 days ago,Road Bikes,Posted,Has obvious signs of use or defects.,Can nego. Just wanna get rid of it ,N,NA,NA,Y,Paya Lebar MRT Interchange (EW8/CC9),1.31784298,103.89298104,urtypicalseller,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,26,https://www.carousell.sg/p/road-bicycle-1244049474/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=phpM2X-YXW97dB0k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=238
408,Like,2 images,Fixed gear brandless pls buy,230,Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"whole bike 230 fast deal or trading but i only trading a tsunami,skream,engine 11",N,NA,NA,Y,Playground @ 339ASun Plaza,1.447704,103.81813,arshillifa81663,Joined 1 month ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/fixed-gear-brandless-pls-buy-1243121756/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6iwfW94Kv3J_Fzag&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=733
409,65 likes,9 images,SAVA (2021) Ultegra Aero Carbon Road Bike,"1,988",Like new,Meetup,5 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"Selling my wife's T800 carbon fibre SAVA Ultegra R8070 DISC - 2×11 speed bike. Size 51cm. 
Shimano R8020 Dual Control Lever Shifter + R8070 Hydraulic Disc Brake. Shimano Ultegra Crankset FC-6700 53-39t 170mm. 
Shimano Ultegra Cassette CS-R8000 11-28T.  Loud hub. 
 Bike was bought in 2021 during Covid-19 period before border was reopen. 
Shimano Ultegra groupset alone cost about 2k. 
Negotiable 
 
Rfs : Bike has been collecting dust since border was reopen.",N,NA,NA,Y,Bedok Reservoir View,1.33635739,103.93657131,kasshuss,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,47,https://www.carousell.sg/p/sava-2021-ultegra-aero-carbon-road-bike-1143694217/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=hhUPpkbbiY3QIk1X&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=579
410,Like,6 images,ZEBRA E BIKE,750,Well used,Meetup,5 days ago,Road Bikes,Posted,Has minor flaws or defects.,"implusive purchase
seldom use so selling away 
suitable for those who engage with delivery industry 
is in good working condition 
comes with an extra battery and a cool helmet
buyer need to bear the licence transfer fee
self collect only",N,NA,NA,Y,Jurong East MRT Interchange (NS1/EW24),1.33336249,103.74236022,joycorner,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,4.9,103,https://www.carousell.sg/p/zebra-e-bike-1243340800/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=hhUPpkbbiY3QIk1X&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=608
411,56 likes,4 images,SALE! NOMAD OWL - 26 x 2.00 Road City Bike Shimano 3 x 9-speed 27-speed Rear Rack Integrated Rechargeable Front Rear Light Disc Brake Matte Black,599 699,Brand new,Meetup,4 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"✅ In Stock

AVAILABILITY
1) Matte Black ✅
2) Silver ❌

❗ Note: Prices are fixed and non-negotiable.",N,NA,NA,Y,10 Jalan Kilang159410,1.285851,103.809539,twotired,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,5.0,193,https://www.carousell.sg/p/sale-nomad-owl-26-x-2-00-road-city-bike-shimano-3-x-9-speed-27-speed-rear-rack-integrated-rechargeable-front-rear-light-disc-brake-matte-black-1111253033/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=QX1VpFNXSo08sylW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=472
412,37 likes,9 images,Trek Madone SLR 2021 Project One Size 52,"6,900",Well used,Meetup,1 month ago,Road Bikes,Bumped,Has minor flaws or defects.,"Madone SLR disc project one (2021)
Size 52

* Carbon frame OCLV 700
* GS Shimano ultegra 8020 (11-28)
* Crankset Sram Red 11sp 52/36T PM (arm 170) + powermeter + carbon sram red crank arms
* Saddle Fizik versus evo adaptive
* Wheelset Bontrager Aeolus XXX4 clincher
* Chain kmc 11sp
* Bontrager aero bar TT madone SLR
* Bottom Bracket (BB) ceramic merk Kogel
* TT bar Trek Madone + bottle cage + saddle fizik + shimano pedals included

Price $7000 negotiable",N,NA,NA,Y,Kovan ResidencesKovan MRT Station (NE13),1.36137281,103.88540868,lim65897,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,29,https://www.carousell.sg/p/trek-madone-slr-2021-project-one-size-52-1231867604/?t-id=BcbAZiSUvj_1689996180359&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=phpM2X-YXW97dB0k&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=223
