,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
338,13 likes,1 image,"Bike Maintenance - Road, Hybrid, Mountain, Foldable | Thornton @ Queensway Shopping Centre",68,Brand new,Meetup,1 month ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"𝗠𝗮𝗶𝗻𝘁𝗲𝗻𝗮𝗻𝗰𝗲 𝗦𝗲𝗿𝘃𝗶𝗰𝗲

You love your bike. You can't live without it.

It needs the care that it deserves. Do carry you maintenance service at least once a year.

For $𝟲𝟴 𝗼𝗻𝗹𝘆 we will service your bike. The package includes:

𝗚𝗲𝗮𝗿𝘀
Index Gears and Ensure Smooth Shifting.
Check and align Delaileur (s).

𝗕𝗿𝗮𝗸𝗲𝘀
Check Alignment, Lever Operation and Pad Wear.
Clean Brake Discs.

𝗖𝗵𝗮𝗶𝗻
Check Chain for Wear, Wretch and Appropriate Length.

𝗛𝗲𝗮𝗱𝘀𝗲𝘁 𝗮𝗻𝗱 𝗛𝘂𝗯
Check and adjust Headset and Hubs

𝗕𝗼𝘁𝘁𝗼𝗺 𝗕𝗿𝗮𝗰𝗸𝗲𝘁
Check and Tighten Bottom Bracket and Pedals

𝗕𝗼𝗹𝘁𝘀
Check and Tighten bolts as necessary.

𝗧𝘆𝗿𝗲𝘀 𝗮𝗻𝗱 𝗧𝘂𝗯𝗲𝘀
Check Tyres Condition.
Inflate Tyres to Optimum Air Pressure.

𝗗𝗿𝗶𝘃𝗲𝗿-𝗧𝗿𝗮𝗶𝗻. 𝗧𝗼𝗽 𝘂𝗽 $30

Degrease, Clean and Lubricate Chain, Chainring and Cassette.

𝗕𝗘𝗦𝗧 𝗙𝗢𝗟𝗗𝗔𝗕𝗟𝗘 𝗕𝗜𝗞𝗘𝗦 𝗜𝗡 𝗧𝗢𝗪𝗡
𝗔𝗹𝗹 𝘂𝗻𝗱𝗲𝗿 𝗢𝗻𝗲 𝗥𝗼𝗼𝗳

We bring the best foldable bikes in town to you - Thornton as well as other Brands - All under One Roof. 

With innovation at the core, we continue to set new standards for foldable bicycles by bringing lighter and faster foldable bikes at affordable prices.

Check the Prices for our Bikes Collection 

",N,NA,NA,Y,Queensway Shopping CentreThornton Bikes. #02-36B. Opposite the escalator.,1.287386,103.803499,Thornton.Queensway,Joined 1 year ago,Very Responsive,Verified,NA,NA,NA,5.0,90,https://www.carousell.sg/p/bike-maintenance-road-hybrid-mountain-foldable-thornton-queensway-shopping-centre-1234067869/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=V7GZdavnv2YvW1ug&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2547
339,4 likes,2 images,Merida bike - retails over sg300,150,Lightly used,Meetup,1 month ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Merida kids bike, barely used.  Feel free to inspect ",N,NA,NA,Y,Sophia Road,1.3012083,103.84661155,chukwa198081814,Joined 1 month ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/merida-bike-retails-over-sg300-1236889539/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PkeVFY9vEcrIDG9U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2352
340,13 likes,4 images,Liv Langma Advance 3 (XXS),"1,200",Lightly used,Meetup,1 week ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Low mileage . Just upgrade to TT bike so got to let go this road bike .the frame look new & no scratch . Cassette & chain just change a few months ago look very new. 

A carbon frame race bike with mid-range components and rim brake

Specification: 
Weight8.3 kg  
SuspensionRigid
FrameCarbon
ForkCarbon
Wheels700c Aluminum
Drivetrain2 × 10
GroupsetTiagra
BrakesRim
",N,NA,NA,Y,Punggol 21 Community Club,1.39350008,103.91347109,jotay1405,Joined 11 months ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/liv-langma-advance-3-xxs-1240952975/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=MGv4OUbhGcKoUr8c&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=947
341,32 likes,5 images,Trek madone sl 6 full carbon  frameset 2020 ,"1,788",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","No flaws 
Uci certified frame set full carbon authentic from aus
breakset , stem , seat post  & handle bar
Frame size M 
",N,NA,NA,Y,Woodlands Vista,1.43122807,103.79231036,Time2takeoff,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,4.5,108,https://www.carousell.sg/p/trek-madone-sl-6-full-carbon-frameset-2020-1241942233/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4jo1em8ep1pg3CLJ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1229
342,1 like,5 images,"Hey bicycle / urban bicycle / urban bike / hybrid bicycle / hybrid bike / 28"" bicycle / 28"" bike / Shimano bicycle / Shimano bike / bike / bicycle",680,Like new,Meetup,4 hours ago,Road Bikes,Posted,Used once or twice. As good as new.,"Immaculate condition
Usual price @1k++

Minimalist bicycle
Lightweight but practical. 
Simple but trusty

28"" wheel size
8 speeds Shimano gear
Drum brake system

8 speeds Shimano internal gear
Kenda tyre 

One of its kind design
Certainly beyond phenomenon

Delivery can be arranged 🚚",N,NA,NA,Y,"Towner RoadCentralised location
2 mins walk from bus stop
3 mins walk from MRT Station
Open space carpark available
8 mins cycling journey to and from kallang RIVERSIDE Park (PCN) ",1.32234177,103.85937182,owncuev,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,4.9,255,https://www.carousell.sg/p/hey-bicycle-urban-bicycle-urban-bike-hybrid-bicycle-hybrid-bike-28-bicycle-28-bike-shimano-bicycle-shimano-bike-bike-bicycle-1244489259/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=ElMkqX77IdxwzyTn&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=9
343,9 likes,7 images,Canyon Ultimate CF SL Disc 8 ,"5,100 5,800",Well used,Meetup,1 month ago,Road Bikes,Posted,Has minor flaws or defects.,"SELLING, NOT TRADING. 

Frame Size: S
Weight: ~8kg
Groupset and Brakes: Shimano Ultegra R8000 mechanical
Chainring: Shimano Ultegra 52/36 
Stem: Canyon CP10 (90mm)
Handlebar: Canyon Aero CP10 (390mm)
Saddle: Selle Italia SLR Superflow Boost
Seatpost: Canyon S13 carbon post
Bottle Cages: Lightweight Edelhelfer x 2 
Pedals: DMR V6
Tires: 25mm Schwalbe Pro (clinchers)
Wheelset: Hunt Aerodynamicist 4454 
",N,NA,NA,Y,Playground @ Segar Meadow,1.38740884,103.77002653,zenthatremains,Joined 3 years ago,Very Responsive,Verified,NA,NA,NA,5.0,33,https://www.carousell.sg/p/canyon-ultimate-cf-sl-disc-8-1238197359/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-K7WvTlu9-8PhyYg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2468
344,13 likes,6 images,Specialized S-Works Epic 26”,"2,000 2,300",Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Specialized Flo Red S-Works UCI WC Collection item - The pinnacle of the High Modulus Carbon of the S-Works epic full suspension development. 
Ridden only for calibration on components.

Frame:S-Works Epic Carbon Frame (Brain) Size L (Large)
Bar stem: Integrated Ness Carbon Riser bar
Speedometer holder: carbon extender
Fork : Manitou 26” adjustable
Headset :Cane creek carbon with integrated sealed bearings - Chris king cap
Cranks: Truvativ carbon with BB set ( Got a new set as spare) will give you
Bb: Truvativ
Pedals : cycle track Ti
Shifters: microshift (3x9 speed)
Front and Rear Derailleur: microshift CNC red (3x9)
Hubs: Chosen Gold Sealed Bearings, CK alike (150T/engagements)
Spokes: Gold and Red Anodised
Nipples: Primo purple
Rims: Atomlab Pimplite 26” Red
Tyres: Maxxis Detonator Red 26” 
Tubes: 26” shredder
Quick Release: Red with gold guard extender
Cassette: Gold 3x9 Speed
Chain: KMC GOLD
Seatpost: Specialized Carbon original
Seat clamp: specialized original
Bottle cage: Red carbon x 2 (Puraraza)
Seat: PU red (slight wear - due to storage)
Grips: Specialized body geometry Red
Brakes: Shimano Deore BR M506
Rotor: F203mm red Ashima
Rotor: R160mm red Ashima

Negotiable for serious collectors

Reason for selling due to shifting of property

",N,NA,NA,Y,Tanamera Crest,1.33268593,103.94250445,k_works,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,4.9,51,https://www.carousell.sg/p/specialized-s-works-epic-26”-1241175388/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gMRLCAAd4x5OVnEu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1555
345,1 like,1 image,"MTB - Lightweight, with suspension sentuor Mountain Bike 26“ MTB 21 Speed Gear Red 220 SAL 24"" rack 29 food baby 27.5 mesh thermal 20"" Put lady 16"" bag child adult seat kid children 26"" seat inch delivery WHATSAPP 89501850",220,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 


➡️ 21 Speed Gear
➡️ 26"""" Wheel 
➡️ Mechanical Front & Rear Disk Brake System
➡️ Fast Clip Seat
➡️ Ultralight Body Frame
➡️  Gift 🎁 


Please whatsapp for inquiry 😊
🤙
🤙 wa.me/6589501850
🤙 wa.me/6589501850
🤙 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,,,hyperk,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/mtb-lightweight-with-suspension-sentuor-mountain-bike-26“-mtb-21-speed-gear-red-220-sal-24-rack-29-food-baby-27-5-mesh-thermal-20-put-lady-16-bag-child-adult-seat-kid-children-26-seat-inch-delivery-whatsapp-89501850-1238135543/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-K7WvTlu9-8PhyYg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2497
346,81 likes,6 images,Java Siluro S3 Road bike 49cm                 <Fix Price>,490,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,NA,N,NA,NA,Y,East Coast Park,1.30511301,103.92635415,josefgutierrez,Joined 6 years ago,Mostly Responsive,Verified,NA,NA,NA,4.6,29,https://www.carousell.sg/p/java-siluro-s3-road-bike-49cm-fix-price-1241225269/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=hVU9bxzo7O6aHURa&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1507
347,27 likes,2 images,Specialized SL7,"5,200",Like new,Meetup,6 days ago,Road Bikes,Posted,Used once or twice. As good as new.,"Size 49 
Bought in June’23 
Sram Rival E tap 
Enve drop bar 40mm 
Top up 1600 for zipp 303s ",N,NA,NA,Y,Block 26D Jalan Membina,1.282665,103.82465,bikesbikesbikes,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,4.2,16,https://www.carousell.sg/p/specialized-sl7-1243325454/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=omN_uxru5foZSL37&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=636
348,16 likes,8 images,Canyon Ultimate CF SL,"6,500",Lightly used,Meetup,4 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","The bike is lightly used. Some minor scratches on the Crankset. Bike have been serviced and polish before sale. 

Groupset is Shimano Ultegra Di2 12 Speed Disc. Wheelset is DT Swiss Arc 1400 with DT 240 hubs. 

DM for more info.",N,NA,NA,Y,"500 Changi RdRSCYCLES
Monday - Friday 11am to 7pm
Sat - Sun 10am to 6pm",1.319695,103.914025,500rscycles,Joined 2 years ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/canyon-ultimate-cf-sl-1238713244/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PkeVFY9vEcrIDG9U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2304
349,13 likes,10 images,2016 Specialized Roubaix SL4 Sport size 54,"2,100",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Specialised Roubaix SL4 Sport 2016 size 54. Carbon frame, fork, and seatpost. Awesome allrounder carbon bike, very well looked after with upgraded Reynolds carbon wheels and Pirelli all-season low-rolling resistance tyres, all the rest original.

Price is negotiable.

Very comfortable, light (around 7.5kg w/o pedals) and fast. tyres and all OEM parts. Specs below:

Cassette: Shimano 105, 11-speed: 11-32
Chainrings: 50/34
Shifters: Shimano 105
Crankset: FSA Gossamer Pro
Front Derailleur: Shimano 105
Rear Derailleur: Shimano 105
Tape/Grips Specialized Roubaix w/2.5mm gel padding
Stem: Specialized Comp Multi, aluminum
Handlebar: Specialized Comp, aluminum
Saddle: Specialized Body Geometry Phenom Comp
Seatpost: Specialized CG-R, FACT carbon
Fork Brand & Model: Specialized FACT carbon
Frame Construction: Specialized FACT 8r carbon w/Zertz inserts
Frame Specialized FACT 8r carbon w/Zertz inserts
Brake Levers: Shimano 105
Brakes: Axis 1.0",N,NA,NA,Y,Great World,1.29354788,103.83209556,rjaoki28903,Joined 7 months ago,Very Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/2016-specialized-roubaix-sl4-sport-size-54-1240432151/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fmdU8BW1QNlmvc6V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1786
351,2 likes,4 images,[RIS] Cervelo S5 2023 Frameset,"8,690",Brand new,Meetup,3 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"We are Cervelo‘s official Singapore dealer, all purchase enjoy fuss free official warranty.

Our store is conveniently located inside Queensway Shopping Centre
Bicycle friendly mall, you are welcomed to push your bikes in!
❤    Address:
#01-09, 1 Queensway
Queensway Shopping Centre
S149053
❤    Operating Hours:
Tuesday - Sunday
12pm - 9pm
Closed on Mondays & Public Holidays

Available in 3 colors:
1. Sapphire Ice
2. Five Black
3. Tiger Eye

Immediate stock available:
Sapphire Ice Size 51
Five Black Size 51

Please Whatsapp or PM us for other color/sizes and for complete bike build options.",N,NA,NA,Y,Ride In Style,1.287524,103.803043,rideinstyle.sg,Joined 7 years ago,Very Responsive,Verified,NA,NA,NA,5.0,266,https://www.carousell.sg/p/ris-cervelo-s5-2023-frameset-1243801272/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CvJepVtJ5-n6lyez&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=399
352,4 likes,6 images,Polygon Bend R2 with Shimano 105 Group set,"1,300",Well used,Meetup,1 week ago,Road Bikes,Posted,Has minor flaws or defects.,"Only Body was maintained original, all other parts have been changed.
Selling as hardly riding anymore.
Medium size, suitable for myself 175cm.
Will include bike stand if reasonable offer is given",N,NA,NA,Y,Tampines MRT Station (EW2/DT32),1.35350085,103.94510601,alphonsus21,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,47,https://www.carousell.sg/p/polygon-bend-r2-with-shimano-105-group-set-1243054946/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=b1FV8RBgwscmiZ5G&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=774
353,6 likes,10 images,2023 JAVA Vesuvio 12 Speed Hydraulic Disc Brake Full Carbon Road Bike Shimano 105 Front Rear derialleur Ltwoo Shifter <Super Value For Money> <Cheap>,"1,400",Brand new,Mailing,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Preorder only 
4  Colors to choose From: Red/Titanium full black/Titanium purple/ Titanium White
deposit is needed to confirm order 
Tuning and assembly services included for free for purchase 
Self collect at my place after bike has arrived 
Waiting time: ~1week by air-$50 additional 
~2.5 weeks by sea (No additional charge, listed price) 

Frame Fork Handlebar Wheels Full carbon 
SHIMANO 105 7000 front derialleur 
shimano 105 Rear derailleur with extended pully for 12 speed
ltwoo 12 speed shifter 
Ltwoo full Hydraulic Brakes 
decaf 12 speed cassette 
8.9kg with normal pedals",Y,Same day delivery Free,Within 1 working day,N,NA,,,roaddbikepro,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,4.9,126,https://www.carousell.sg/p/2023-java-vesuvio-12-speed-hydraulic-disc-brake-full-carbon-road-bike-shimano-105-front-rear-derialleur-ltwoo-shifter-super-value-for-money-cheap-1242102527/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=v5SEjoaN_oIrtwgW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1143
