,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,deal_location_lat,deal_location_lon,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
368,8 likes,9 images,WOLFPACK Specialized Allez Elite,"1,800",Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"Bought from Taiwan Specialized YOYO Cycles

Wolfpack colourway

Size 49, Shimano 105, 22speed

All stock condition, no pedals
",N,NA,NA,Y,Serangoon MRT Interchange (NE12/CC13),1.35081748,103.87355112,vileciment,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,158,https://www.carousell.sg/p/wolfpack-specialized-allez-elite-1242315283/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=GQOrMrQJQ-YAUHog&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1065
369,Like,1 image,"🔥$260🔥26 INCH Road bike Racing bicycle 21 speed gear Shimano  seat lady thermal baby 16"" delivery child children adult 26"" 20"" bag Put kid inch seat 24"" 27.5 mesh food 29 rack WHATSAPP 89501850",260,Brand new,Mailing,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ For Paylah/Paynow to 8950 1850 (Wen) 


21 Speed Shimano gear
26"""" Wheel size
21"""" Frame size
Disc brakes 
Ergonomically-designed Adjustable seat Post
High quality tires
Electrostatic Spray painted (Water & Dust Proof coated)    
 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,,,hyperk,Joined 2 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,5,https://www.carousell.sg/p/🔥-260🔥26-inch-road-bike-racing-bicycle-21-speed-gear-shimano-seat-lady-thermal-baby-16-delivery-child-children-adult-26-20-bag-put-kid-inch-seat-24-27-5-mesh-food-29-rack-whatsapp-89501850-1238136556/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=-K7WvTlu9-8PhyYg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2491
370,14 likes,7 images,Wilier zero 9 frame,600,Well used,Meetup,4 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Size XS (47)
2016 
Original with barcode/ serial number 
Frame and fork
Internal cable routing
Fsa headset
Fsa handle bar
Selle Italia slr saddle
Tripeak ceramic BB
Ritchey carbon off set seatpost
3t stem 
Include ultegra 6800 crankset
And brake calliper ( not in picture )
Wilier bottle cage
Previous set up: 7.05kg
Usual paint chip from no riding 
Cash n carry
Slight nego
Last pic when fully build  ",N,NA,NA,Y,Bukit Batok West St 11 Blk 161,1.34829661,103.74199162,def1971,Joined 7 years ago,Mostly Responsive,Verified,NA,NA,NA,4.9,144,https://www.carousell.sg/p/wilier-zero-9-frame-1243751025/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=CvJepVtJ5-n6lyez&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=425
371,48 likes,10 images,Look 795 Blade RS Disc Brake (full bike),"6,300 6,400",Lightly used,Meetup,23 hours ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Reason to sell is due to an upcoming leg surgery. Hence letting it go at a steal, would rather the bike be used by another cyclist.

(M size)

It is equipped with a full  Ultegra groupset, Black Inc ‘45 tubeless ready wheels, KTM DLC 11 speed diamond chain and a VT Skyline carbon saddle, this bike offers top-notch performance for the discerning cyclist.

Despite the scratches sustained over the course of time, this well-maintained bike is ready to conquer the road. Perfect for enthusiasts seeking an upgrade to elevate their cycling experience. 😊
_______________________________________________________________________

Able to do slight nego for decisive, fast buyers. Lowballers will be ignored, thank you.


Disclaimer 
- pedals and bottle cage not included

",N,NA,NA,Y,Suncottages,1.37227869,103.76903879,user_7402,Joined 4 years ago,Very Responsive,Verified,NA,NA,NA,5.0,21,https://www.carousell.sg/p/look-795-blade-rs-disc-brake-full-bike-1233035249/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AKenagH3WyunJ-Yr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=112
372,30 likes,9 images,S-Works Tarmac SL6 Size 54,"3,550 4,750",Well used,Meetup,1 week ago,Road Bikes,Bumped,Has minor flaws or defects.,"Price does not include wheelset as I have already sold it seperately. If you need a set of wheels, I can include a set of training wheels.

If you wish to purchase the frame, Price for frameset alone 2.8K

Size 54 S-Works Tarmac SL6
Sram Red shifters, FD, RD
Shimano Ultegra Brakes
Rotor Inpower powermeter crankset
Pro Vibe Carbon handlebar
Pro stem
Shimano Ultegra 6800 pedals

Bike is in great condition. No cracks or dents in the frame. No servicing needed in the near future",N,NA,NA,Y,Jalan Angin Laut Playground,1.33679228,103.95593906,whitearrows,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,469,https://www.carousell.sg/p/s-works-tarmac-sl6-size-54-1186021611/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=v5SEjoaN_oIrtwgW&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1122
373,1 like,6 images,Polygon helios c6 road bike,"1,200",Lightly used,Meetup,Yesterday,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","full carbon road bike except for alu wheels and alu handle bar

- full ultegra r8000 groupset (Japan)
- light wheel american classic 420 wheelset (super smooth and light)
- elite carbon seatpost and stem
- shimano pro vibe alu handlebar 400mm
- continntal gp5000 tyres
- size M (rider :168cm)
- weight 7.5kg with everything
- no pedals or accessories or bottle cage

chat to discuss about viewing or fast deal price",N,NA,NA,Y,Blk 544 Ang Mo Kio Ave 10,1.37358323,103.85668881,buxom99,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,125,https://www.carousell.sg/p/polygon-helios-c6-road-bike-1244233120/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=3cdheF8_k1Jf2N-O&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=168
374,17 likes,1 image,Giant Fastroad Advance 1,"1,900",Lightly used,Meetup,5 days ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Bought about 6 months, Size ML, used less than 10 times. Self collect at Ubi road 1, Price negotiable ",N,NA,NA,Y,Upper Paya Lebar Road,1.34666707,103.88270226,haha_pe,Joined 8 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,75,https://www.carousell.sg/p/giant-fastroad-advance-1-1238435119/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DWSppTaW-fp5N5yz&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=509
375,21 likes,4 images,Cannondale caad 5 saeco,"2,000 2,500",Like new,Mailing · Meetup,5 days ago,Road Bikes,Bumped,Used once or twice. As good as new.,"frame used  size 58
groupset r8000 
barstem new

no wheel will give you a aluminium wheel",Y,Express delivery S$15,1 - 2 working days,Y,Blk 96B Henderson Roador zamas coffee shop ,1.2884076,103.82136,bikesi,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,49,https://www.carousell.sg/p/cannondale-caad-5-saeco-1234997030/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=DWSppTaW-fp5N5yz&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=534
377,3 likes,2 images,Kid excess bicycle 14 inch,10,Heavily used,Meetup,Yesterday,Road Bikes,Posted,Has obvious signs of use or defects.,"letting it go really cheap. most nuts and bolts have rusted. bicycle tyres and breaks all good.

appearance 6/10
functionality is still good.

training wheels have WORN OFF. it can be removed / replaced.

14 inch wheels. 

non nego. self collect only at my door step in AMK",N,NA,NA,Y,Ang Mo Kio Primary School,1.36981997,103.83938702,cherchh,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,118,https://www.carousell.sg/p/kid-excess-bicycle-14-inch-1244327848/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AKenagH3WyunJ-Yr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=126
378,43 likes,6 images,Elite Drive 50D Disc Brake Road Wheelset,"1,680",Brand new,Mailing · Meetup,23 hours ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Model : Elite Wheels Drive Disc Brake 50D (Shimano Freehub)
Hub : Yan R28 Ceramic bearing 
Free Hub : Shimano HG Freehub Body / Sram XDR body
Depth : 50mm 
Weight : ~1300g
Material : Carbon Clincher / Tubeless Ready 
Price : $1680

We are BikeMartSG where we sell premium bicycle products at the most affordable pricing in Singapore.

Address : 140 Sims Avenue, Singapore 387462
Hours : Monday to Saturdays, 12pm to 7.30pm

1. Whatapps : ",Y,Custom courier S$30,4 working day(s),Y,Bikemart SG Pte. Ltd.,1.314273,103.878864,bikemartsg,Joined 5 years ago,Very Responsive,Verified,NA,NA,NA,5.0,185,https://www.carousell.sg/p/elite-drive-50d-disc-brake-road-wheelset-1187124362/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=AKenagH3WyunJ-Yr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=134
379,4 likes,5 images,Selling Both Decathlon Orange 14 & 16 inch Robot bikes,110,Lightly used,Meetup,6 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Selling  1 x 14 inch Decathlon Robot 500 bike for 3-5 years old (includes training wheels) ($60) and 1 x 16 inch Decathlon Robot 500 4-6 years bike ($80). 
Selling both for $120. Includes a basket and an upgraded bicycle bell. 

Original 14 inch bike costs $$139.90 and 16 inch bike costs $189.90.

",N,NA,NA,Y,Blk 188D Rivervale DriveBotanic Gardens MRT Interchange (CC19/DT9),1.39495569,103.9036999,xlakedaemon,Joined 9 years ago,Very Responsive,Verified,NA,NA,NA,5.0,40,https://www.carousell.sg/p/selling-both-decathlon-orange-14-16-inch-robot-bikes-1243230807/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Wq_9sCUfuoLmsFZS&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=687
380,15 likes,4 images,RAPHA RCC KIT (JERSEY/BIBS) XS,250,Like new,Meetup,4 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"Selling as a set 
Both XS
Wear less than 3 times ",N,NA,NA,Y,River Isles,1.39751002,103.91273091,ballpwq,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,122,https://www.carousell.sg/p/rapha-rcc-kit-jersey-bibs-xs-1238666599/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PkeVFY9vEcrIDG9U&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2338
381,3 likes,1 image,LF cycling buddy (North),0,Brand new,Meetup,3 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Hello! I'm a casual beginner roadie looking for buddy/buddies to cycle with preferably in the North area. I own an entry level road bike and beginner gear.
I stopped about a year ago and am looking to get back into the sport. Previously, I cycled routes all over SG but got bored as it was all done solo and my knee cannot take long routes any more. I can average around 25km/h, above 30km/h I can't maintain for too long. I prefer routes under 40km.
I hope to meet peeps ard my age (20+) but age dun rly matter. If interested, pls DM! 😬",N,NA,NA,Y,Woodlands MRT Interchange (NS9/TE2),1.4368791,103.7864423,watchyt,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,39,https://www.carousell.sg/p/lf-cycling-buddy-north-1240190599/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=6tLs0oWl9wP6QH7C&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1873
382,32 likes,3 images,Canyon Ultimate RCC size M + original accessories,"5,500",Like new,Meetup,1 month ago,Road Bikes,Posted,Used once or twice. As good as new.,"NOT INTERESTED IN TRADING
  ",N,NA,NA,Y,Watten Estate,1.32797995,103.80964622,domparis006,Joined 6 years ago,Very Responsive,Verified,NA,NA,NA,5.0,22,https://www.carousell.sg/p/canyon-ultimate-rcc-size-m-original-accessories-1238491601/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=7BjN4cUt6cUbP5J4&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2389
383,9 likes,7 images,CAMP Impala Road Bike,800,Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size : S
Weight  : 10.3 kg
Front and rear derailleur 105 disc mechanical
50-34T
about 1.5 years old",N,NA,NA,Y,Bukit Batok West Avenue 8,1.34657915,103.74057823,jeanlyg,Joined 8 years ago,Not Responsive,Verified,NA,NA,NA,5.0,32,https://www.carousell.sg/p/camp-impala-road-bike-1239783571/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PgnviL6ynblPIHtG&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1977
385,1 like,8 images,Fully Carbon German Stealth Storck Senero G3 Limited Frameset size 47,"4,800",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","🚲 Fully Carbon German Stealth Storck Senero G3 Limited Frameset size 47.

- Pair of 50mm Full Carbon Piston Wheelset.
- 38” with Full Carbon drop handle bar.
- Vittoria Rubino Pro Speed Tyre + Tubes Shimano R8000 Groupset 170mm 50-34 11-28 Shimano Ultegra Cable Set.
- Specialized Italian SMP Gel Saddle 
Fibre Glass Double bottle cages
3.0 yrs old. (Very new condition) 
- Well taken care off. 
- Serviced regularly.",N,NA,NA,Y,Open Car Park,1.3759148,103.89461586,brensterzz,Joined 8 years ago,Mostly Responsive,Verified,NA,NA,NA,5.0,60,https://www.carousell.sg/p/fully-carbon-german-stealth-storck-senero-g3-limited-frameset-size-47-1243858727/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fjjuUJ3Ytehubd9V&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=363
386,2 likes,7 images,Canyon Endurace shimano 105,"2,500",Like new,Meetup,19 hours ago,Road Bikes,Posted,Used once or twice. As good as new.,"Selling a barely used canyon Endurace with wheelset. 
Comes with shimano 105 headset and shimano SPD pedals (PD-EH500). ",N,NA,NA,Y,Lim Liak Street,1.2853352,103.83144455,captainjt,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,4.9,89,https://www.carousell.sg/p/canyon-endurace-shimano-105-1244378894/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Rcv-b6pDaCver96S&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=87
387,2 likes,1 image,"26 Inch Single speed Road bike Road Bicycle with disc brakes Can add Backrack rear rack 26 seat 29 child mesh 24 kid baby 20 bag "" thermal lady inch WHATSAPP 89501850",189.03,Brand new,Mailing,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 





- Single Speed
- 26"""" Wheel Size
- High Carbon Steel
- Dual Disc Brakes 

You can also visit 
➡️ www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
dashlab.sg/collections/accessories-child-seat",Y,Standard delivery Free,3 - 4 working days,N,NA,,,bettercycle,Joined 2 years ago,Not Responsive,Verified,NA,NA,NA,NA,NA,https://www.carousell.sg/p/26-inch-single-speed-road-bike-road-bicycle-with-disc-brakes-can-add-backrack-rear-rack-26-seat-29-child-mesh-24-kid-baby-20-bag-thermal-lady-inch-whatsapp-89501850-1241458613/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gMRLCAAd4x5OVnEu&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1537
388,24 likes,5 images,Scott Foil Premium - Road Bike - Dura Ace Di2,"7,800",Lightly used,Meetup,3 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","3 years old - much loved and very fast road bike. Spare bike, seldom ride with loads of new parts, upgraded parts.

Scott Foil Premium (highest spec)
Size 52
Campagnolo Bora WTO 60 Wheels 
Continental GP5000 tyres 
Shimano Dura Ace Di2 Full group-set 170mm crank
Dfly sensor to link to bike computer
Integrated out front Garmin mount. 
KMC DLC chain
CeramicSpeed Bottom Bracket
CeramicSpeed Titanium pulley
AbsoluteBLACK 53/39T chain ring

Bike serviced at KH, Crank & Chain.

Has New:
- rims
- tyres
- cables
- top tube bearing & cap
- brake pads
- 11/28 cassette
- chain 
- bottom bracket
- pulley 
- chain ring
- seat post clamp

New bike leads to sale but not in a rush to offload.

Message with interest and can arrange viewing.",N,NA,NA,Y,Hougang Capeview533476,1.37780379,103.90394926,vegz07,Joined 8 years ago,Very Responsive,Verified,NA,NA,NA,5.0,28,https://www.carousell.sg/p/scott-foil-premium-road-bike-dura-ace-di2-1239723230/?t-id=A_8kmMq5W2_1690002903395&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=PgnviL6ynblPIHtG&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1995
