,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
431,5 likes,10 images,KOLOR Casual Riding Flatbar Bicycle Bike <Casual Commuter Bike> <Suitable for day to day commute>,380,Brand new,Meetup,1 month ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Preorder only 
deposit is needed to confirm order 
Shipped via sea (2 weeks)
shipping by air (7 days) -$50 extra
Wheel size: 700c x 28c
Size S: 155-175
Size L: 170-185
",N,NA,NA,Y,Clementi,roaddbikepro,Joined 4 years ago,Very Responsive,Verified,1,0,1,4.9,125,https://www.carousell.sg/p/kolor-casual-riding-flatbar-bicycle-bike-casual-commuter-bike-suitable-for-day-to-day-commute-1236693351/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IhdctWnk9gol0BTL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2619
432,10 likes,4 images,"Professional Mechanic Bike Tripod Stand. Ideal for Road, Gravel and Foldie Bikes. (Brand New)",85,Brand new,Meetup,3 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"Quality Performance: 
This pro bike repair stand boasts premium iron tubing, a soft-yet-durable plastic clamp, and a quick release telescoping frame, offering you top-performing materials at an affordable level.

Universal Convenience: 
Able to support bikes up to 30 kg with tubes ranging from 25-40 mm, this mechanic stand will hold your road or mountain bikes with stability and ease.

Bring the Work to You: 
With a 114-195 cm adjustable height and 360-degree rotating clamp, our bike repair workstation lets you bring the work to you so you don’t need to bend over backwards, causing aches and strains.

Pack It Up: 
The telescoping tube and foldable legs let you pack this portable bike repair stand in the boot of your car for a race or store it away in a corner, taking up very little space.

What You Get: 
A quality bike repair stand, a complementary magnetic tool tray and handlebar rod.

Price is firm and fixed.

Self-collect at Pasir Ris.

*Not a Bike Shop",N,NA,NA,Y,Pasir Ris MRT Station (EW1),coolnite,Joined 8 years ago,Very Responsive,Verified,1,0,1,5.0,54,https://www.carousell.sg/p/professional-mechanic-bike-tripod-stand-ideal-for-road-gravel-and-foldie-bikes-brand-new-1228600751/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=zkAAlOQJwsMD40fg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1767
433,2 likes,10 images,TRIFOX X18 Carbon Frameset [disc brakes TA only],"1,450",Brand new,Mailing · Meetup,2 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Full Carbon Fibre Aero Road Bike with internal cabling through integrated stem and handlebar. Built from the blueprint with the intention to be sleek and stylish.

Technology and innovation has been developed from the foundations of previous models to be transcended to this new frame. If you are looking for a clean and neat bike. Trifox X18 is designed just for you!

The carbon fiber raw materials is derived from Toray T800 high-quality. The carbon fiber is flexible on the outside and rigid on the inside. It is lighter than aluminum alloy, but more strength than steel. 

Colours: Silver Gradient • Matte Black
Sizes: 44 /49 /52 /54 /56 /58 cm
Frameset includes: Frame, Fork, Headset, Seat post, seat clamp
Warrenty on Frame: 2 years

•

Follow us on instagram
@spokeproject

58 Senang Crescent 
02-16 [tank16]
Nearest MRT: Kembangan 
[EAST side]

Whatsapp @ +65 9846 1016",Y,Custom courier S$26,1 working day(s),Y,"57 Senang Crescent58 senang crescent s416625, 02-16",SpokeProject,Joined 9 years ago,Mostly Responsive,Verified,1,1,1,4.9,45,https://www.carousell.sg/p/trifox-x18-carbon-frameset-disc-brakes-ta-only-1241009971/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UcoIuPawh8rGd7Wa&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1086
434,21 likes,4 images,Bianchi XR4 for sale!,"6,188",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size 44, Ultegra with Dura Ace Crankset and Pinnacle carbon wheels. Low ballers pls stay away! Viewing available in Aljunied. Thanks for viewing!",N,NA,NA,Y,BizTech Centre,luxecyclesg,Joined 1 year ago,Very Responsive,Verified,1,0,1,5.0,25,https://www.carousell.sg/p/bianchi-xr4-for-sale-1237779623/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fx_S38IAuf3IBO_u&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2279
435,7 likes,3 images,Kask helmet,170,Like new,Meetup,2 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"size M 

only use twice",N,NA,NA,Y,MacPherson MRT Interchange (CC10/DT26),chris.wong.56211,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,82,https://www.carousell.sg/p/kask-helmet-1240423760/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=o8cINkyfaOmgUhmL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1307
436,13 likes,1 image,[Rare] Kinesis Aithein Rim Brake Roadbike IYKYK,"2,300",Lightly used,Meetup,1 month ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Very rare Kinesis Aithein Rim Brake bike for grabs! Built up from a frame set with the following parts:
1. Ultegra 8000 groupset
2. Primavera Aero handlebars
3. Selle Italia Flite Kit Carbonio Flow saddle
4. Carbon water bottle cages. (OEM)
5. 30mm carbon wheels (OEM). The ones in the picture are 50mm Hypers. Top up of $800 if you’re interested in those.
6. Ultimate Evo Carbon Seatpost
7. Columbus Futura Carbon Fork
8. Waxed chain
9. GP5000 25mm tires 
10. Xcadey Left Crankarm Power Meter

Recently serviced at OBS.

Size is 53. I’m 1.75m and it fits well. One of the best aluminium bikes out there. Lighter than you think, keeps up with the best carbon. More info here:
",N,NA,NA,Y,Lorong K Telok Kurau,mooseman22,Joined 7 years ago,Mostly Responsive,Verified,1,1,1,5.0,33,https://www.carousell.sg/p/rare-kinesis-aithein-rim-brake-roadbike-iykyk-1237547044/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Sgu_vJd2todrVDay&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2386
437,3 likes,4 images,GIANT Defy Advance Pro 2,"4,500",Well used,Meetup,1 week ago,Road Bikes,Bumped,Has minor flaws or defects.,"Specifications in the photo.
2021 Model

Comes with Garmin Edge 530 (Like New). Giro Syntax Mip Helmet. 2 Carbon Supacaz Bottle Cage. Ceramic Speed OSP
Self collect at 400302",N,NA,NA,Y,Bread Code,maria086,Joined 9 years ago,Very Responsive,Verified,1,0,1,4.9,69,https://www.carousell.sg/p/giant-defy-advance-pro-2-1235947713/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=0ysmoC39FqmxkP06&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=717
438,37 likes,4 images,Kuota Kharma Evo full carbon aero road bike size xs ladies women,"1,250",Lightly used,Meetup,3 weeks ago,Road Bikes,Bumped,"Used with care. Flaws, if any, are barely noticeable.","Size XS (current rider height 158cm)

Specs:
- Kuota Kharma Evo high modulus full carbon frameset
- Token T33 SLR full carbon wheelset with ceramic bearings (1090grams)
- Shimano Ultegra 6700 groupset 10 speed
- Shimano Dura-Ace chain
- Kuota CK30 EVO full carbon crankset
- Cinelli Neo Morphe carbon bar
- 3T Arx 2 Pro stem
- Vittoria Rally tyres
- Selle Italia Diva Gel Flow saddle
- SwissStop Black Prince brake pads
- Wellgo lightweight pedals
- Bontrager OCLV carbon bottle cage
- Titanium ultralight skewers

Lovely condition, fully cleaned and serviced, ready to ride!",N,NA,NA,Y,Circuit Road Block 60,heheixjna,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,224,https://www.carousell.sg/p/kuota-kharma-evo-full-carbon-aero-road-bike-size-xs-ladies-women-1231685875/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=LVkAvajBYMG4mYA1&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1675
439,5 likes,2 images,"[Project Abandon] Brand new SEKA Black RDC, M & Red RDC, S to let go.","2,500",Brand new,Meetup,3 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Spec & details as below:

Seka Flame Red, S RDC
- handle bar 100/400mm
- seatpost 15mm setback
Selling @ $2,500 (Bought $3280)

I've another frameset to sell & the spec as below. You also can see both listing in this link:
",N,NA,NA,Y,Blk 70 Toa Payoh Lorong 4,integrity99,Joined 3 years ago,Very Responsive,Verified,1,0,1,5.0,4,https://www.carousell.sg/p/project-abandon-brand-new-seka-black-rdc-m-red-rdc-s-to-let-go-1243107881/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IQJwSUdwRylP7XHi&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=61
440,1 like,1 image,"INSTOCKS, WITH RACK Suspension MTB 26 inch 21 Speeds Mountain Bike 26” 27.5” thermal lady 27.5 24 kid 16 food delivery bag "" 26 inch children seat 20 seat child 29 adult mesh front baby rack WHATSAPP 89501850",220,Brand new,Mailing,4 weeks ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"BRAND NEW IN BOX!! LIMITED STOCKS!!!! 
Self assembly, Toolkit provided

FREE DELIVERY 1-5 Days
SAME DAY DELIVERY +$30

For fast reply, please whatsapp 8950 1850 for purchase.

✅ Shopee, Search for """"singaporesales"""" 
✅ Official Website:   www.dashlab.sg
We accept Caroupay | ShopeePay | Paylah! | Paynow | ShopPay | GooglePay | ApplePay | CreditCard  
✅ For Paylah/Paynow to 8950 1850 (Wen) 




➡️ 21 Speed Gear
➡️ 26"""" Wheel 
➡️ Mechanical Front & Rear Disk Brake System
➡️ Fast Clip Seat
➡️ Ultralight Body Frame
➡️  Gift 🎁 



Please whatsapp for inquiry 😊
🤙
🤙 wa.me/6589501850
🤙 wa.me/6589501850
🤙 

You can also visit 
➡️  www.dashlab.sg for purchase or more products.

We also sell bicycle accessories package: phone holder, lock, bottle holder, led light, bell, pump, frame bag.

FOR FOOD DELIVERY:
Can also add Rear Rack / Metal Rack Behind

CAN ALSO ADD
Front child seat & Back child seat

GO TO WEBSITE FOR MORE ACCESSORIES PHOTOS:
 dashlab.sg/collections/accessories-child-seat",Y,Standard delivery S$30,3 - 4 working days,N,NA,hyperk,Joined 2 years ago,Mostly Responsive,Verified,1,0,1,5.0,5,https://www.carousell.sg/p/instocks-with-rack-suspension-mtb-26-inch-21-speeds-mountain-bike-26”-27-5”-thermal-lady-27-5-24-kid-16-food-delivery-bag-26-inch-children-seat-20-seat-child-29-adult-mesh-front-baby-rack-whatsapp-89501850-1238133474/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=54yBYGhjNW-jy4Qb&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2089
441,99 likes,10 images,"[INSTALLMENT] 𝔻𝕍ℝ𝕂ℍ𝕆ℝ𝕊𝔼®️ 20"" 10speed Vintage Mini Velo MV Road Bike Bicycle City Bike Blue Turquoise 20inch",729,Brand new,Mailing · Meetup,5 days ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"🙌🏻🙌🏻🙌🏻 𝘼𝙎 𝙁𝙀𝘼𝙏𝙐𝙍𝙀𝘿 𝙊𝙉 𝘾𝙉𝘼 93.8𝙁𝙈 🙌🏻🙌🏻🙌🏻
🔥✨🔥 𝕆𝕦𝕣 𝕧𝕖𝕣𝕪 𝕠𝕨𝕟 𝕚𝕟-𝕙𝕠𝕦𝕤𝕖 𝕓𝕣𝕒𝕟𝕕 𝔻𝕍ℝ𝕂ℍ𝕆ℝ𝕊𝔼®️ 🔥✨🔥
⚡⚡⚡ Usual Price $989, currently letting go at $729 ⚡⚡⚡

💯 This is a new unit of bike that is custom built and tuned by our in-house experience, passionate mechanic 💯

⭐ Debit / Credit Card Installment: INTEREST FREE, 3 months x $243 ⭐
⭐ Grab PayLater: INTEREST FREE, 4 months x $182.25 ⭐
Pm us for more details!

• 9.5kg
• Gloss turquoise alloy frameset
• 1x10speed LTWOO A7 Shifter
• 10speed LTWOO Rear Derailleur
• Litepro Hollowtech Crankset 
• Litepro 53T chainring 
• Comfortable vintage brown saddle
• 20"" silver chrome wheelset
• IRC Jetty Plus 20x1.25 Tan Wall tires

😊 6 MONTHS WARRANTY 😊

🎁 FREE GIFTS (while stock last)
• Key Lock
• Bell
• A pair of safety lights
• Bottle cage

📞 +𝟔𝟓 𝟗𝟏𝟗𝟗𝟓𝟒𝟎𝟏
Call, WhatsApp, or DM us for enquiries!

🚴🏻 Foldies, Mini Velo, MTBs & Road Bikes
🚲 Bicycle Parts & Accessories
🛠 Bicycle Repairs, Servicing, and Overhaul

📍 Welcome to TEST RIDE & visit us at our showroom cum service center at:
𝟏𝟎 𝐊𝐚𝐤𝐢 𝐁𝐮𝐤𝐢𝐭 𝐀𝐯𝐞 𝟒
#𝟎𝟗-𝟔𝟒 𝐏𝐫𝐞𝐦𝐢𝐞𝐫 @ 𝐊𝐚𝐤𝐢 𝐁𝐮𝐤𝐢𝐭
𝐒𝐢𝐧𝐠𝐚𝐩𝐨𝐫𝐞 𝟒𝟏𝟓𝟖𝟕𝟒

🕑 Opening Hours
Tuesday - Saturday: 𝟏𝟏𝐚𝐦 - 𝟕𝐩𝐦
Sunday & PH: 𝟏𝟏𝐚𝐦 - 𝟓𝐩𝐦
𝐂𝐥𝐨𝐬𝐞 𝐨𝐧 𝐄𝐯𝐞𝐫𝐲 𝐌𝐨𝐧𝐝𝐚𝐲",Y,Express delivery S$30,1 - 2 working days,Y,Goodtime Cycle𝟏𝟎 𝐊𝐚𝐤𝐢 𝐁𝐮𝐤𝐢𝐭 𝐀𝐯𝐞 𝟒 #𝟎𝟗-𝟔𝟒 𝐏𝐫𝐞𝐦𝐢𝐞𝐫 @ 𝐊𝐚𝐤𝐢 𝐁𝐮𝐤𝐢𝐭 𝐒𝐢𝐧𝐠𝐚𝐩𝐨𝐫𝐞 𝟒𝟏𝟓𝟖𝟕𝟒,goodtime_cycle,Joined 6 years ago,Very Responsive,Verified,1,0,1,5.0,342,https://www.carousell.sg/p/installment-𝔻𝕍ℝ𝕂ℍ𝕆ℝ𝕊𝔼®️-20-10speed-vintage-mini-velo-mv-road-bike-bicycle-city-bike-blue-turquoise-20inch-1128852779/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=rImwtcmEbdcsmYDB&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=263
442,Like,6 images,Deliveroo bag,20,Brand new,Meetup,2 months ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Deliveroo bag
All brand new,
come with bag casing, bicycle helmet, phone mount",N,NA,NA,Y,AMK 443 Eating House,bakasingyi,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,26,https://www.carousell.sg/p/deliveroo-bag-1227579108/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=gHzS4cEX41cYVJNL&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2009
444,50 likes,9 images,Specialized S-Works Tarmac SL7 Frameset (54),"6,500",Like new,Mailing · Meetup,3 weeks ago,Road Bikes,Posted,Used once or twice. As good as new.,"As new. Scratch free crash free. Locally bought from T3. Buy local for peace of mind 👍

Steerer uncut.

Includes:
- Frameset
- 100mm stem
- Original seatpost with both carbon and aluminium saddle clamps
- Dura Ace BSA 24 BB

Also have a spare Sram Red Axs groupset on me. Can bundle for a better deal",Y,Same day delivery S$30,Within 1 working day,Y,438 Basketball Court,royeolt,Joined 2 years ago,Very Responsive,Verified,1,0,1,5.0,411,https://www.carousell.sg/p/specialized-s-works-tarmac-sl7-frameset-54-1238781897/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=IU28Oq1Xz4FXORnH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1841
445,9 likes,4 images,Liv 20inch girls bicycle- selling by 15 July,30 60,Well used,Meetup,1 month ago,Road Bikes,Posted,Has minor flaws or defects.,Lightweight and easy to manoeuvre. In good condition!,N,NA,NA,Y,King Albert Park MRT Station (DT6),trinity19,Joined 3 years ago,Very Responsive,Verified,1,0,1,4.6,9,https://www.carousell.sg/p/liv-20inch-girls-bicycle-selling-by-15-july-1237397618/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=lsYUInmpLi9pUD-p&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=2426
446,11 likes,10 images,road bike giant tcr sl  size M,"6,400",Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Frame：giant tcr sl  size M
Derailleur：sram force 24speed
Wheelst：croder six wheelst
Hanbar：giant slr
Garmin：1030plus
pedal：look carbon fibre
full bike 7.3kg……
",N,NA,NA,Y,Kovan MRT Station (NE13),rongxiaoco57510,Joined 2 months ago,Very Responsive,Verified,1,0,1,5.0,2,https://www.carousell.sg/p/road-bike-giant-tcr-sl-size-m-1242352161/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=GtZgK6DysP4QOxm-&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=454
447,10 likes,4 images,Bicycles,100.01,Like new,Meetup,1 week ago,Road Bikes,Posted,Used once or twice. As good as new.,"garage Sale 
cash and carry 
Good condition",N,NA,NA,Y,Blk 427 Clementi Ave 3,debdipa,Joined 3 years ago,Very Responsive,Verified,1,1,1,5.0,5,https://www.carousell.sg/p/bicycles-1242007224/?t-id=q-pKWN85jc_1689413098537&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=fOITnt1OB-FI6xjt&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=617
