,no_of_likes,no_of_images,title,listing_price,item_condition,deal_method,post_date,category_type,post_type,condition_subtext,listing_description,mailing_option,delivery_options,mail_speed,meetup_option,meetup_location,seller_id,seller_join_date,seller_response,seller_verif,verified_by_email,verified_by_facebook,verified_by_mobile,seller_stars_rating,reviews_of_seller,url
475,12 likes,9 images,Polygon Helios C4,400,Heavily used,Meetup,1 week ago,Road Bikes,Posted,Has obvious signs of use or defects.,"Heavily used Polygon Helios C4 bike for sale.
Hasn’t been riding this for over 1.5 years.
Condition not as good. Selling it cheap.
Not ready to ride.",N,NA,NA,Y,Blk 239 Compassvale Walk,our.little.talk96,Joined 7 years ago,Mostly Responsive,Verified,1,1,1,NA,NA,https://www.carousell.sg/p/polygon-helios-c4-1241857718/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=Ve_FZZb3bZqo2iFr&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=664
476,325 likes,10 images,✨✨✨CHEAPEST ✨✨✨BIKE WASH AND SERVICING for Road bike/ TT Time Trial/ Foldable/ MTB Mountain Bike ,13,Brand new,Mailing · Meetup,3 weeks ago,Road Bikes,Bumped,Never used. May come with original packaging or tag.,"We have over 800 reviews and 8 years of experience, deal with confidence!

ALL-NEW BICYCLE SERVICING IS OFFERED HERE!! BASIC SERVICING AT VERY AFFORDABLE PRICES, JUST DM US WITH YOUR QUESTIONS/ENQUIRIES

Offering Premium Bike Wash Services and bringing our Services to your doorstep and location. For all types of bicycles including MTB Mountain/Downhill/Trail Bikes, Road Bikes, Time Trial (TT) Bikes, Foldable Bikes and Fixies. 

Do book an appointment NOW! Slots going fast close to Year end, so contact us to wash your bike😊

Quality assured as seen from reviews😊. We guarantee an efficient premium service giving your bike a clean and fresh look! 

We will be using high quality Degreaser, Bike Cleaner and Lube from brands such as Muc Off, Finish Line and WD40 (Special Bike use) to ensure all parts will be working smoothly and efficiently.

Bike wash will include degrease, full wash down and lube up. Will dry immediately with towel after wash to prevent parts from rusting. 

Basic Cleaning:
- Standard Full Bike Clean and Wash down 

Road bike/ mtb - $15
2 bikes or more - $13 each (✨Value✨)

Deep Cleaning 
- Standard Full Bike Clean and Wash down
- Involves full degreasing, cleaning and re-lubing of drive train 
- In depth cleaning of small consumables such as chain, jockey wheels, tires etc 

1 Bike - $45 
2 Bikes - $40 each (✨Value)

Servicing 
STARTING FROM $45++ Only!!!🔥🔥🔥
- Most servicing is base on case by case, tell us your problems, we’ll fix it!

Located at Bishan Area. 

TRANSPORT TO YOUR LOCATION WILL BE BASED ON DISTANCE. 

Have had many customers who are satisfied with the service as evident from reviews. Service is charged with reasonable price as well.

Information about us:
- Official Authorised Carousell Business Corporate Merchant ✅
- Trusted retailer with over 700 reviews on Carousell ✅
- 8 years of experience in the bicycle industry, operating on multiple platforms ✅
- Supports National Athletes and works with local bike shops to make premium products affordable ✅able ",Y,Same day delivery Free,Within 1 working day,Y,Bishan MRT Interchange (NS17/CC15),Bikes.galore,Joined 8 years ago,Very Responsive,Verified,1,1,1,4.9,862,https://www.carousell.sg/p/✨✨✨cheapest-✨✨✨bike-wash-and-servicing-for-road-bike-tt-time-trial-foldable-mtb-mountain-bike-1048738323/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=1fTf2bDJgvaqPuzY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1525
477,6 likes,1 image,Java lampo,600,Well used,Mailing · Meetup,4 days ago,Road Bikes,Bumped,Has minor flaws or defects.,There are some scratched on the frame small one the size is M,Y,Express delivery Free,1 - 2 working days,Y,Boon Lay MRT Station (EW27),ashton6473,Joined 1 year ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/java-lampo-1240173659/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=usBQjKnNoP0k5LsI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=217
478,38 likes,2 images,Btwin Triban 520 Road bike M,365,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Good condition bike
Shimano sora 9 *2 speed gear 
Frame size M
Wheel size 700CC",N,NA,NA,Y,Woodlands South MRT Station (TE3 ),Lovesingapore10,Joined 9 months ago,Very Responsive,Verified,1,0,1,5.0,11,https://www.carousell.sg/p/btwin-triban-520-road-bike-m-1240275180/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=B7EI4Swj_Yf930cZ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1356
479,12 likes,3 images,Child’s Pinarello in excellent condition,750,Lightly used,Meetup,1 week ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","My son had outgrown his Pinarello. Brilliant bike to get a child into cycling.

Spare tyres, tri suit and alternative handlebar stem also included.",N,NA,NA,Y,Spring Grove,mattgurn,Joined 5 years ago,Very Responsive,Verified,1,0,1,4.9,19,https://www.carousell.sg/p/child’s-pinarello-in-excellent-condition-1242008096/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=wrjDhRbQu5l5UafY&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=586
480,6 likes,10 images,"Moots Routt RSL size 54, custom paint, fully loaded","15,600",Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"This Routt RSL in a 54 frame has all the goodies:
‘Stanley’ anodised paint finish (inspired by the hotel in the movie The Shining, which is down the road from Moots’ HQ in Colorado).
Titanium stem with anodised logo. 
Titanium seatpost with extra anodised logo.
Comes with a spare Moots titanium seatpost with a setback (also with Moots logo).
Titanium seat clincher with extremely intuitive fore and aft adjustment. 
ENVE carbon bars 40cm.
Moots+Silca custom titanium computer mount with light / Go-pro mount underneath.
Titanium cages (you will NEVER lose your bottles with these!)
ENVE SES AR 3.4 rims (currently wearing Conti GP5000 32mm rubber) with Chris King hubs.
Electronic SRAM Force AXS WIDE 2x (43/30) 12sp (10-36). Note the WIDE - this Moots model requires it by design. 
Ceramic speed bottom bracket. 
The 3D printed saddle is 130mm; I can swap it for a Specialized Power 143mm if needed.
Bike built up last October by Bikes n Bites in Singapore, a fantastic Moots dealer (and shout out to Jerome).
A few scuffs from standard (road-only) use - fortunately any scuffs add character on a Ti frame. 
This bike from Moots with this paint scheme and extras would be SGD18k+, not to mention several months’ wait. 
Weight with cages, computer and light mounts (no pedals) and Conti GP5k 32mm tyres: 8.4kg. 
Pics from when new; pic 10 current (to show minor and hard to see scuff). 
This is the most comfortable bike I’ve owned - the titanium frame soaks up road chatter in a different way to carbon. On 35mm gravel tyres it’s pillowy, and on slick road tyres it smooths out crashy road imperfections. 

Reason for sale: thinning the herd for storage space. ",N,NA,NA,Y,Latitude,tele123,Joined 5 years ago,Mostly Responsive,Verified,1,0,1,4.7,15,https://www.carousell.sg/p/moots-routt-rsl-size-54-custom-paint-fully-loaded-1242948822/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=142
481,27 likes,2 images,Btwin Riverside 500 Hybrid bike M,195,Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Good condition bike
9 speed gear bike
Wheel size 700Cc
Frame size M ",N,NA,NA,Y,Woodlands Vista,rainbows08,Joined 2 years ago,Very Responsive,Verified,1,0,1,4.5,55,https://www.carousell.sg/p/btwin-riverside-500-hybrid-bike-m-1240840560/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=4OrARvwEYBu13cPH&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1106
482,9 likes,2 images,Bicycle,100,Well used,Meetup,3 days ago,Road Bikes,Posted,Has minor flaws or defects.,"Cash & Collect (Paynow/Paylah)
Exclude the thermal bag & front lights
What you see is what you get
Self-Collect @ 643684 ",N,NA,NA,Y,Blk 684C Jurong West Street 64,zer0_,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,63,https://www.carousell.sg/p/bicycle-1242866771/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=usBQjKnNoP0k5LsI&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=189
483,2 likes,2 images,Kids Bicycle with support wheels,95,Well used,Meetup,2 months ago,Road Bikes,Posted,Has minor flaws or defects.,"Reasonably used kids bike with training wheels. Ideal for 2.5-3 year old kids, gender neutral. Available for immediate pick-up",N,NA,NA,Y,Blk 14A Upper Boon Keng Road,varsh2205,Joined 1 year ago,Very Responsive,Verified,1,0,1,NA,NA,https://www.carousell.sg/p/kids-bicycle-with-support-wheels-1230919626/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=jqqPo8HDEMnyZD8m&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=533
484,5 likes,4 images,Road Bike for sale,"3,000",Lightly used,Meetup,2 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","hi all, 
#Not Specialized s-work( OEM ) full bike.
OEM frame( authentic s-work stem/seatpost  and all the rest of it)
mix shimano components
with hyper wheelset 50s = $3800.
with OEM carbon wheelset = $3000.(see last pic)
I'm 1.7mm. this is a  size 49. 
 and if u free check out my other bike on sale also ...
thanks.
",N,NA,NA,Y,Tampines West MRT Taxi Stand 146,daddyzeus,Joined 7 years ago,Very Responsive,Verified,1,1,1,5.0,25,https://www.carousell.sg/p/road-bike-for-sale-1243113484/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=XqeXk3TZVZ-EbjJg&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=18
486,5 likes,5 images,Vitoria Corsa Pro TLR/Tube,105,Brand new,Meetup,1 week ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"$120  - 1Pc 
$115 - 2pcs * 115
$105 -  4pcs * 105 

Available both in 26mm and 28mm. 

wa.me/6592252121

Vittoria Corsa Pro G2.0 Tubeless Road Tyre
Corsa PRO is the most advanced cotton tyre ever made, delivering unmatched pro-level racing performance. With Corsa PRO, Vittoria engineers succeeded in incorporating the rubber tyre tread with the cotton casing by using newly developed vulcanization processes.

The tread is now completely embedded with the casing, creating a 100% seamless tyre. Corsa PRO 320 TPI cotton casing – the finest available in the market – provides the suppleness, flexibility and comfort pro-riders are used to, now served in an even more flexible, aerodynamic and reliable tyre construction.

Winner of countless stages and one-day races at World Tour level since the start of the season, Corsa PRO tubeless-ready clincher and tubular offer increased speed, wet & cornering grip, puncture resistance and comfort compared to the previous version.


Features:

The choice of World Tour Riders:
- Graphene + Silica compound ensures speed and grip on a range of conditions
- Proven cotton casing material, wrapped in a revolutionary new construction, now 100% seamless, that sets the new standard of race tyres
- The choice of the pro riders, now even faster with increased puncture resistance


Specifications:

- Size: 700x26c
- ETRTO: 26-622 
- Tire Bead: Tubeless TLR 
- Material: Corespun 320TPI 





Self collect location: 
132 Bishan Street 12 (daytime) 
228A Punggol Field
Or town area in the evenings. 

Free delivery 4pcs and above. ",N,NA,NA,Y,Blk 132 Bishan Street 12Punggol FieldSee 1+ locations,jeffydoo,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,158,https://www.carousell.sg/p/vitoria-corsa-pro-tlr-tube-1241023602/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=xbNpolAVteU4e8TN&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1051
487,3 likes,1 image,Storck Fascenario 0.7,"4,500",Lightly used,Meetup,2 weeks ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Effective top tube 51cm
Please come and check size
Campagnolo Super Record 11 Speed
EE Brakes
Pedal Duraace
Seatpost Storck
Wheels Fulcrum ETRTO 622 x 17c 2 Way Fit
Tyres Continental 5000TL
Handlebar Cinelli integrated 130mm
",N,NA,NA,Y,Upper Thomson Road,backupgenset,Joined 7 years ago,Very Responsive,Verified,1,0,1,5.0,29,https://www.carousell.sg/p/storck-fascenario-0-7-1240145225/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=B7EI4Swj_Yf930cZ&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1382
488,2 likes,4 images,Specialist Allenz,999.90,Well used,Meetup,3 weeks ago,Road Bikes,Posted,Has minor flaws or defects.,NA,N,NA,NA,Y,Blk 419 Choa Chu Kang Avenue 4,90cent,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,27,https://www.carousell.sg/p/specialist-allenz-1239142519/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=msSbywTNadwhpevb&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1699
489,3 likes,3 images,Winspace T1500,"2,800",Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Winspace T1500 2 tone turbulent blue. Different colour under different light.
S size
7.8kg with pedals, bottle cage and garmin mount.
Full 105 mechanical disc with ultegra 165mm cranks or magene dual side 165mm powermeter crank (add $400)
Powerway R36 carbon wheelset
Dura-ace rotors
Michelin power cup 28mm clinchers
Zero integrated bar

Condition : minor scratches here and there from usage but nothing major. 

Bike serviced and maintained by reputable bike shop.

Sale excludes bottle cage in picture
No obligation viewing can be arranged",N,NA,NA,Y,Bus Stop 44951 - Blk 638A Senja Close,leafmeup,Joined 8 years ago,Very Responsive,Verified,1,1,1,5.0,351,https://www.carousell.sg/p/winspace-t1500-1242925059/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=155
491,12 likes,6 images,FELT FRD Rim Brakes Road Bike,"4,800",Lightly used,Meetup,2 months ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Size 51 with uncut fork tube
100 mm Zipp Carbon stem 
Sworks Hover 25mm Carbon Handlebar 420 mm
Sram Red Etap 11 Speed comes with charger
- 11/30T Sram Red Cassette 
- Ceramic Speed OSPW
Rotor 2inpower powermeter
- 170 mm crank length
- 50/34 oval chainrings 
Corima WS47+ rim brake wheels with 25mm GP5000 tires. 
Fizik Antares 00 saddle 143 mm (3D printed with carbon rails)
Garmin mount with GoPro camera adaptor

Exclude pedals ",N,NA,NA,Y,Varsity Park Condo,weyland,Joined 8 years ago,Very Responsive,Verified,1,0,1,4.9,160,https://www.carousell.sg/p/felt-frd-rim-brakes-road-bike-1229801637/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=dazR8Hu6VIQbhePp&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=1133
492,45 likes,1 image,Used Once Bicycle,80,Lightly used,Meetup,3 days ago,Road Bikes,Posted,"Used with care. Flaws, if any, are barely noticeable.","Bought during covid, ride once, parked under shade all the way. Handle bar wrapped and seats changed. 

Selling as is. Can view and buy. 

Self collection pls. ",N,NA,NA,Y,Block 274 Choa Chu Kang,shawnsugendren,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,29,https://www.carousell.sg/p/used-once-bicycle-1242957438/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=bzxMEarcJgExmMEC&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=129
493,9 likes,1 image,🔥PROMO: TWITTER Gravel V2 Carbon Fibre Road Gravel Bike | Disc Brake RS 22 Speed Bicycle,"1,050",Brand new,Meetup,3 days ago,Road Bikes,Posted,Never used. May come with original packaging or tag.,"Price  is for 1 Full Bike(FIRM)
Ready Stock & Brand New


🔥PROMO: $1050 (UP:$1099)


☑️Ready Stocks, No Pre-order required. 
 
☑️FREE : Full Bike Assembly & Tuning

☑️FREE : 3 Months of Tuning & Adjustment Limited Warranty 

☑️FREE GIFTS : Bottle Cage



📍Size Available : 

45cm - Suitable 150cm - 165cm rider 

48cm - Suitable for 165cm - 175cm rider

51cm - Suitable for 175cm - 185cm rider



🔸Installment Plan Available🔸
[CONTACT US FOR MORE INFO]





📌 ADD ON (Limited Sets): 
Package 1 - $25 : 

▪️USB Rechargeable Front Light + Rear Light, ▪️Cable Lock,  ▪️Upgraded Bottle Cage Design  


Package 2 - $48 : 

▪️USB Rechargeable Front Light + Rear Light, ▪️5 Digit Number Lock,  ▪️Upgraded Bottle Cage Design, ▪️Phone Holder





           🤝DEALING OPTIONS🤝

◾Self Collection  @ 9002 Tampines St 93 / Singapore 528836 (Appointment Only) 🏢

OR 

◾ 🚚Island Wide Bike Delivery🚚 @ Additional $35



Weight : 9.7kg +/-



Specifications :

Frame: TWITTER Gravel V2 Carbon Fibre 12X142mm Thru Axle

Fork : Twitter Carbon Fork Thru Axle

Bar & Stem : External Routed* Non Integrated

Shifters : RETROSPEC 12 Speed 

Rear Derailleur : RETROSPEC 12 Speed 

Crankset: PROWHEEL Hollowtech 42T

Cassette: 11-46T

Chain : SUMC 12 Speed

Brakes : ZOOM Semi Hydraulic Brakes

Rims :  Double Walled Ultra Light Aluminium Alloy 36mm Depth Alloy

Tyres : INNOVA PRO 700 x 40c Tan Wall 





☑Follow our Telegram Channel for latest products & upcoming promotions 
t.me/bikecosg

☑Check out our Listings for more Bicycle, Parts & Accessories
",N,NA,NA,Y,9002 tampines St 93 Level 4,bikeco,Joined 9 years ago,Very Responsive,Verified,1,1,1,5.0,1k,https://www.carousell.sg/p/🔥promo-twitter-gravel-v2-carbon-fibre-road-gravel-bike-disc-brake-rs-22-speed-bicycle-1243019743/?t-id=dif5P0Y2mE_1689399375099&t-referrer_browse_type=categories&t-referrer_category_id=247&t-referrer_page_type=category_browse&t-referrer_request_id=UtvBMiLOA9UC6cr6&t-referrer_search_query_source=direct_search&t-referrer_sort_by=&t-tap_index=94
